REGION,YEAR,MONTH,DAY,SEASON,STATION,TRANSECT,LATITUDE,LONGITUDE,DEPTH,T_SURF,T_NB,T0_50,Tmin,D_Tmin,S_NB,S0_50,STRAT,CIL,CHL0_100,SIL0_50,SIL50_150,NIT0_50,NIT50_150,XSIL0_50,XPHO0_50,PHO0_50,PHO50_150,CHLMAX,D_CHLMAX,O2_050,Cfin_CI,Cfin_CII,Cfin_CIII,Cfin_CIV,Cfin_CV,Cfin_CVI,Cfin_none,Cgla_CI,Cgla_CII,Cgla_CIII,Cgla_CIV,Cgla_CV,Cgla_CVI,Chyp_CI,Chyp_CII,Chyp_CIII,Chyp_CIV,Chyp_CV,Chyp_CVI,Chyp_none,ParaC_CI,ParaC_CII,ParaC_CIII,ParaC_CIV,ParaC_CV,ParaC_CVI,ParaC_CI_CV,ParaC_none,Cfin_IV-VI,Cglac_CIV-VI,Chyp_III-VI,Ln_Cfin_I-IV,Ln_Depth,Ln_STRAT,Ln_CHLA100,STRAT_corrNL,Ln_STRAT_corrNL,LnCglac_CI-III,Ln_Cgla_IV-VI,Ln_Cfin_IV-VI,T_0-50*Tmin,T0-50+Tmin,Ln_Chyp_I-III,Ln_Para_I_VI,TSURF-T0-50,Cfin_%CV/CV-VI,Cfin_%CVI/CV-VI,Ln ChypCIV-VI,Surveys_type
NL,2000,5,5,Spring,BB07,BB,49.19,-51.542,313,-0.535,2.787,-0.822,-1.72,69.076,34.447,32.78,5.588,190.142,375.66,197.69,863.83,166.64,901.66,31.22,51.4,,,,20.819,8.995,0,0,0,580,1159,5216,0,4057,0,0,1739,580,1159,1739,1159,0,0,1159,580,0,0,0,0,0,0,0,0,0,6955,3478,1739,6.3630281035,5.7462031905,1.7206214414,5.928684479,0.26448004,-1.329989494,8.3081990632,8.1542126949,8.8472161044,1.41384,-2.542,7.9717761229,0,0.287,0.1666427031,0.7499640546,7.4616403922,TRANSECT
NL,2000,5,5,Spring,BB08,BB,49.28,-51.28,321,-0.147,3.472,-0.207,-1.349,77.298,34.719,32.884,0.274,145.037,343.07,92.47,752.92,150.11,902.29,-55.87,46.97,,,,22.481,9.084,0,0,0,0,0,9853,0,1159,0,0,0,0,580,0,0,0,0,1159,0,0,0,0,0,0,0,0,0,0,9853,580,1159,,5.7714411231,-1.294627173,5.837934508,0.01296842,-4.345238108,7.0553128433,6.3630281035,9.1955312563,0.279243,-1.556,,0,0.06,0,1,7.0561752841,TRANSECT
NL,2000,5,4,Spring,BB09,BB,49.367,-51.017,339,-0.552,3.43,-0.52,-1.585,76.287,34.701,32.88,2.124,174.376,270.15,182.24,794.94,188.94,868.65,-6.98,56.89,,,,13.898,9.028,580,0,0,0,580,17967,0,580,0,0,580,0,1739,0,0,0,0,580,0,0,0,0,0,0,0,0,0,0,18547,2319,580,6.3630281035,5.8260001074,0.7533011034,5.5989773603,0.10052892,-2.297309832,6.3630281035,7.7488913373,9.8280633299,0.8242,-2.105,,0,-0.032,0.0303236263,0.9393527474,6.3647507569,TRANSECT
NL,2000,5,4,Spring,BB10,BB,49.517,-50.533,331,0.384,3.566,0.237,-0.147,55.118,34.764,33.191,3.125,96.349,57.86,344.17,871.38,355.29,1170.72,-10.2,56.08,,,,43.444,8.725,0,0,0,0,580,19126,0,0,0,0,0,0,2898,0,0,0,0,1739,580,0,0,0,0,0,0,0,0,0,19706,2898,2319,,5.8021183754,1.1394342832,4.0580262995,0.14790625,-1.911176652,,7.9717761229,9.8886784369,-0.034839,0.09,,0,0.147,0.0294326601,0.9705673399,7.7493224647,TRANSECT
NL,2000,5,4,Spring,BB11,BB,49.683,-50.017,602,-0.171,3.654,-0.245,-0.346,60.785,34.824,33.029,0.631,115.324,308.13,147.75,627.24,212.72,1019.54,-155.93,34.68,,,,23.686,8.999,0,580,0,580,580,5071,0,580,0,0,2898,1739,0,0,580,0,580,4057,0,0,0,0,0,0,0,0,0,0,6231,4637,4637,7.0561752841,6.4002574453,-0.460449416,5.7305217718,0.02986523,-3.511060352,6.3630281035,8.4418228844,8.7372921125,0.08477,-0.591,6.3630281035,0,0.074,0.0851563647,0.7445309059,8.4420385178,TRANSECT
NL,2000,5,4,Spring,BB12,BB,49.85,-49.5,1339,0.748,3.438,0.808,0.741,8.925,34.865,33.675,9.469,42.805,98.55,282.52,827.97,436.09,1402.23,-63.23,36.59,,,,33.023,8.408,0,0,0,580,1159,246,0,0,0,0,0,580,0,0,0,0,0,2029,580,0,0,0,0,0,0,0,0,0,1985,580,2609,6.3630281035,7.1996783457,2.248023305,4.5905640336,0.44816777,-0.80258763,,6.3630281035,7.5933741931,0.598728,1.549,,0,-0.06,0.5838790932,0.123929471,7.8671055003,TRANSECT
NL,2000,,,Spring,BB13,BB,,,,,,,,,,,,,121.56,298.02,704.45,449.39,1217.31,-148.62,32.13,,,,,,0,0,0,145,54,598,0,0,0,0,18,0,18,0,18,0,18,272,23,0,0,0,0,0,0,0,0,0,797,36,313,4.9767337424,,,4.800407968,,,,3.5835189385,6.6808546788,,,2.8903717579,0,,0.0677540778,0.7503136763,5.7493929859,TRANSECT
NL,2000,4,29,Spring,FC01,FC,47,-52.832,106,1.331,-1.208,0.172,-1.31,73.266,32.684,32.135,11.386,79.403,132.75,49.17,287.6,54.04,240.39,-4.71,46.78,,,,31.953,8.894,4057,580,0,580,0,2391,0,0,1159,580,0,580,1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2971,1739,0,8.559677803,4.6634390941,2.4323845305,4.8884676601,0.53889938,-0.618226405,7.4610655144,7.4610655144,7.9966538755,-0.22532,-1.138,,0,1.159,0,0.3142744479,0,TRANSECT
NL,2000,4,30,Spring,FC02,FC,47,-52.705,188,1.254,-0.169,0.786,-1.333,95.933,33.079,32.174,5.517,149.45,198.54,8.43,537.04,5.56,498.66,2.61,38.94,,,,45.632,8.969,0,0,0,0,0,0,0,1739,1159,1159,0,580,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1178,0,,5.2364419628,1.7078342343,5.2909905912,0.26111961,-1.342776701,8.3081990632,7.0715733642,,-1.047738,-0.547,,0,0.468,,,0,TRANSECT
NL,2000,4,30,Spring,FC03,FC,47,-52.58,156,1.107,0.057,0.561,-1.399,79.186,33.153,32.157,8.951,132.354,200.87,14.84,817.48,29.53,747.11,-11.52,40.06,,,,45.291,8.989,0,0,0,0,0,0,0,2898,1739,580,0,1159,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503,0,,5.0498560072,2.1917652579,5.3026579326,0.42365083,-0.858845677,8.559677803,7.3152183898,,-0.784839,-0.838,,0,0.546,,,0,TRANSECT
NL,2000,4,30,Spring,FC04,FC,47,-52.322,125,2.051,0.16,1.583,-1.289,88.592,33.206,32.303,7.882,79.379,280.33,50.48,609.62,65.63,537.29,-14.58,50.35,,,,46.517,8.769,0,0,0,0,0,0,0,1739,580,0,580,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,0,,4.8283137373,2.0645816788,5.6359674806,0.37305506,-0.986029256,7.7488913373,6.508769137,,-2.040487,0.294,,0,0.468,,,0,TRANSECT
NL,2000,4,30,Spring,FC05,FC,47,-52.033,137,1.121,-0.538,0.249,-1.275,89.199,32.961,32.368,7.29,112.871,259.08,32.54,531.91,57.51,585.86,-26.11,47.41,,,,36.684,8.967,0,0,0,0,580,580,0,3478,2898,580,580,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160,707,0,,4.9199809258,1.986503546,5.5571368943,0.3450357,-1.064107389,8.8473598755,6.5610306659,7.0561752841,-0.317475,-1.026,,0,0.872,0.5,0.5,0,TRANSECT
NL,2000,4,30,Spring,FC06,FC,47,-51.485,100,2.619,-0.02,2.394,-0.027,89.471,32.902,32.279,2.99,41.827,242.54,4.45,244.96,10.99,249.91,-5.92,45.41,,,,95.201,8.733,1739,0,0,580,580,1195,0,1739,1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2355,0,0,7.7488913373,4.605170186,1.0952733874,5.4911666452,0.1415167,-1.955337548,7.9717761229,,7.7642960065,-0.064638,2.367,,0,0.225,0.1416707377,0.2918905716,0,TRANSECT
NL,2000,4,30,Spring,FC07,FC,47,-51,105,1.871,-0.165,1.639,-0.198,89.912,32.976,32.412,4.826,54.751,255.99,0.13,286.03,1.55,308.81,-1.43,43.31,,,,43.763,8.974,1159,580,580,0,0,1250,0,1159,580,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,0,0,7.7488913373,4.6539603502,1.5740179672,5.5451383812,0.22841458,-1.476592968,7.7488913373,,7.1308988303,-0.324522,1.441,,0,0.232,0,0.350238162,0,TRANSECT
NL,2000,4,30,Spring,FC09,FC,47,-50,81,2.531,0.028,2.327,0.026,75.884,32.836,32.415,4.276,19.778,155.26,0,94.83,14.33,94.83,-14.29,49.68,,,,51.683,8.683,232,116,0,0,0,82,0,58,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,5.8522024798,4.3944491547,1.4530179932,5.045101131,0.20238308,-1.597592942,5.4467373717,,4.4067192473,0.060502,2.353,,0,0.204,0,0.1906976744,0,TRANSECT
NL,2000,5,1,Spring,FC10,FC,47,-49.117,80,1.924,-0.335,1.844,-0.342,70.517,32.909,32.586,1.321,18.348,194.86,1.56,80.86,0.78,87.13,0.65,43.82,,,,61.563,8.876,1739,1159,580,580,0,9,0,1739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,0,0,8.3084455204,4.3820266347,0.2783890255,5.272281352,0.06252293,-2.77222191,7.4610655144,,6.3784261837,-0.630648,1.502,,0,0.08,0,0.0022129334,0,TRANSECT
NL,2000,5,1,Spring,FC12,FC,47,-48.117,133,1.198,0.059,0.685,-1.051,64.423,33.283,32.663,4.683,0,407.79,14.83,509.89,23.84,580.5,-8.39,42.43,,,,35.644,9.27,1739,0,0,0,0,1232,0,2898,2898,2898,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1232,32,0,7.4610655144,4.8903491282,1.5439389302,6.010752336,0.22164639,-1.506672005,9.0703884115,3.4657359028,7.1163941441,-0.719935,-0.366,,0,0.513,0,0.4146751935,0,TRANSECT
NL,2000,5,2,Spring,FC14,FC,47,-47.5,214,0.542,0.854,0.124,-1.513,53.859,33.639,32.552,5.284,210.949,348.3,58.29,742.73,48.43,782.8,9.93,51.41,,,,39.033,9.491,0,0,0,0,580,580,0,2318,1159,1159,0,1159,290,0,580,0,0,0,0,0,0,0,0,0,0,0,0,0,1160,1449,0,,5.365976015,1.6646833867,5.8530641774,0.25009172,-1.385927548,8.4416072045,7.2786289423,7.0561752841,-0.187612,-1.389,6.3630281035,0,0.418,0.5,0.5,0,TRANSECT
NL,2000,5,2,Spring,FC15,FC,47,-47.25,561,0.293,3.84,-0.006,-1.569,56.14,34.869,32.675,5.052,127.489,449.99,42.62,714.56,48.96,886.59,-5.57,30.89,,,,18.735,9.38,580,0,580,580,2318,4492,0,580,0,0,0,0,580,0,580,0,0,0,0,0,0,0,0,0,0,0,0,0,7390,580,0,7.4616403922,6.3297209055,1.6197842045,6.1092253603,0.23911116,-1.430826731,6.3630281035,6.3630281035,8.9078830139,0.009414,-1.575,6.3630281035,0,0.299,0.2711111111,0.525380117,0,TRANSECT
NL,2000,5,2,Spring,FC17,FC,47,-47.017,1137,0.011,3.447,-0.046,-0.424,40.713,34.868,33.006,8.666,66.947,287.86,173,829.31,195.12,1091.01,-23.02,16.05,,,,8.369,9.041,0,0,0,1739,1159,4782,0,580,580,0,0,1159,0,0,0,0,580,1739,0,0,0,0,0,0,0,0,0,0,7680,1159,2319,7.4610655144,7.0361484938,2.1594073233,5.6624742508,0.41016178,-0.891203612,7.0561752841,7.0553128433,8.9463748261,0.019504,-0.47,,0,0.057,0.1509114583,0.62265625,7.7493224647,TRANSECT
NL,2000,5,2,Spring,FC18,FC,47,-46.833,1172,1.798,3.485,2.362,1.798,2.055,34.856,33.958,9.421,0,83.73,336.91,891.99,462.3,1356.21,-126.76,9.33,,,,25.683,8.274,0,0,0,724,435,5506,0,0,0,0,0,290,145,0,0,0,0,724,0,0,0,0,0,0,0,0,0,0,6665,435,724,6.5847913924,7.0664669701,2.2429412401,4.4275973362,0.44589593,-0.807669695,,6.0753460311,8.8046252326,4.246876,4.16,,0,-0.564,0.0652663166,0.8261065266,6.5861716549,TRANSECT
NL,2000,4,28,Spring,FC24,FC,47,-45.213,167,4.83,4.191,4.809,2.937,85.106,34.609,33.728,0.811,0,226.21,197.18,746.57,164.87,1184.09,32.87,36.19,,,,34.626,7.861,0,580,0,0,290,5216,0,0,290,0,0,0,580,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,5506,580,290,6.3630281035,5.1179938124,-0.209487225,5.4214637714,0.03838463,-3.26009816,5.669880923,6.3630281035,8.6135936857,14.124033,7.746,,0,0.021,0.0476503451,0.8570489648,5.6733232672,TRANSECT
NL,2000,4,28,Spring,FC26,FC,47,-44.772,150,4.611,4.088,4.298,3.489,61.145,34.394,33.779,4.205,0,160.11,217.98,704.4,205.56,1013.31,13.29,44.09,,,,16.48,7.887,869,290,0,580,580,11012,0,0,0,0,0,290,290,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,12172,580,290,7.4610655144,5.0106352941,1.4362742934,5.075861079,0.19902265,-1.614336642,,6.3630281035,9.406893511,14.995722,7.787,,0,0.313,0.0435076138,0.8260445578,5.6733232672,TRANSECT
NL,2000,4,27,Spring,FC31,FC,47,-43.833,563,4.016,3.788,3.892,2.767,83.49,34.848,34.208,1.253,0,183.26,266.36,703,357.53,1166.52,-90.68,46.49,,,,30.749,7.966,0,0,0,145,145,2246,0,0,0,0,145,0,290,0,0,0,0,145,145,0,0,0,0,0,0,0,0,0,2536,435,290,4.9767337424,6.3332796281,0.2255406759,5.2109059095,0.05930449,-2.825070259,,6.0753460311,7.8383433156,10.769164,6.659,,0,0.124,0.0571766562,0.8856466877,5.6733232672,TRANSECT
NL,2000,4,27,Spring,FC37,FC,47,-42.5,3691,7.642,3.579,8.607,3.579,1000.064,34.896,34.535,3.947,0,146.62,152.68,967.98,222.59,1672.37,-64.64,13.95,,,,13.19,7.145,145,0,290,145,1014,2391,0,0,0,0,0,0,145,0,0,0,0,1304,140,0,0,0,0,0,0,0,0,0,3550,145,1444,6.3630281035,8.213652703,1.3729557967,4.9878442058,0.18681151,-1.677655138,,4.9767337424,8.1747028825,30.804453,12.186,,0,-0.965,0.2544542033,0.6,7.2758646005,TRANSECT
NL,2000,4,23,Spring,SEGB03,SEGB,46.35,-52.733,170,0.839,-0.12,0.566,-1.161,98.108,33.074,32.268,6.078,19.459,237.42,38.5,593.6,49.47,663.06,-10.85,46.51,,,,29.855,8.68,0,0,0,580,0,0,0,3478,0,580,0,580,598,0,580,0,0,0,0,0,0,0,0,0,0,0,0,0,580,1178,0,6.3630281035,5.1357984371,1.8046756945,5.4698307246,0.28767174,-1.245935241,8.3084455204,7.0715733642,6.3630281035,-0.657126,-0.595,6.3630281035,0,0.273,0,0,0,TRANSECT
NL,2000,4,24,Spring,SEGB12,SEGB,43.633,-50.517,65,3.62,1.57,3.514,1.57,61.429,32.772,32.516,4.615,0,35.12,23.03,22.77,17.97,4.28,5.66,39.56,,,,63.077,7.93,6955,2318,1159,0,0,0,0,2318,1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2526332842,4.1743872699,1.529311868,3.5587707688,0.21842795,-1.521299067,8.153925132,,,5.51698,5.084,,0,0.106,0,0,0,TRANSECT
NL,2000,4,24,Spring,SEGB13,SEGB,43.2,-50.167,68,1.87,0.594,1.324,0.203,42.134,33.059,32.847,6.3,29.912,300.07,62.72,93.96,89.58,71.59,-25.51,28.68,,,,33.818,8.938,1159,13910,4637,0,0,5,0,2318,6955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9.8886784369,4.2195077052,1.8405496334,5.7040157808,0.298179,-1.210061302,9.1348622308,,1.6094379124,0.268772,1.527,,0,0.546,0,0.0002536655,0,TRANSECT
NL,2000,4,24,Spring,SEGB15,SEGB,42.85,-49.887,393,2.611,4.298,1.701,-0.046,53.171,34.598,33.156,6.611,93.022,211.61,193.62,763.39,229.53,813.81,-35.57,33.61,,,,16.926,8.36,3478,0,3478,3478,3478,1195,0,1159,0,1159,0,0,0,0,0,2318,0,0,0,0,0,0,0,0,0,0,0,0,8151,0,2318,9.2528249836,5.9738096119,1.8887349284,5.3547449578,0.31289863,-1.161876007,7.7484600239,,9.0058958981,-0.078246,1.655,7.7484600239,0,0.91,0.2302243993,0.0791024029,0,TRANSECT
NL,2000,7,20,Summer,BB02,BB,48.8,-52.75,175,11.027,-1.513,1.602,-1.613,108.683,33.07,32.371,51.201,164.048,27.27,184.07,829.34,180.7,785.74,3.2,28.51,,,,10.895,7.721,6955,2898,5216,3478,580,2173,0,0,0,4637,4637,1739,59,0,0,0,2318,0,0,0,0,0,0,0,0,0,0,0,6231,6435,2318,9.8280633299,5.1647859739,3.9357590631,3.3057871969,2.42334333,0.885148128,8.4418228844,8.76950712,8.7372921125,-2.584026,-0.011,,0,9.425,0.0272300469,0.1020187793,7.7488913373,TRANSECT
NL,2000,7,20,Summer,BB04,BB,48.917,-52.4,352,11.687,2.735,3.53,-1.571,100.234,34.444,32.423,47.731,259.621,19.36,91.69,800.32,115.21,819.17,-22.75,15.55,,,,18.283,7.542,8694,2898,1739,580,580,2318,0,0,580,1159,1739,0,0,0,0,0,2318,1159,0,0,0,0,0,0,0,0,0,0,3478,1739,3477,9.5404351731,5.8636311756,3.865581082,2.9632090818,2.25910823,0.8149701469,7.4610655144,7.4610655144,8.1542126949,-5.54563,1.959,,0,8.157,0.0345053245,0.1379023142,8.1542126949,TRANSECT
NL,2000,7,20,Summer,BB06,BB,49.1,-51.83,292,11.591,2.54,4.77,-1.522,87.331,34.367,32.198,50.954,209.738,17.23,75.49,807.26,104.53,826.52,-26.93,15.08,,,,22.782,7.495,23183,5796,3478,0,0,6231,0,0,0,0,1159,0,0,0,0,0,4637,0,0,0,0,0,0,0,0,0,0,0,6231,1159,4637,10.387671415,5.6767538023,3.9309232649,2.8466520505,2.41165282,0.8803123299,,7.0553128433,8.7372921125,-7.25994,3.248,,0,6.821,0,0.1610576923,8.4420385178,TRANSECT
NL,2000,7,19,Summer,BB08,BB,49.28,-51.28,324,11.843,3.566,4.97,-1.294,57.865,34.77,32.485,48.418,160.157,11.17,16.42,788.56,37.78,978.2,-22.29,21.39,,,,30.227,7.561,32457,10433,8114,2318,0,4637,0,0,0,0,1159,1159,0,0,0,0,5796,0,1159,0,0,0,0,0,0,0,0,0,6955,2318,6955,10.884104283,5.7807435158,3.8798716454,2.4132316131,2.29162394,0.8292607103,,7.7484600239,8.8472161044,-6.43118,3.676,,0,6.873,0,0.080004831,8.8473598755,TRANSECT
NL,2000,7,19,Summer,BB10,BB,49.517,-50.533,335,9.843,3.605,4.818,-0.947,70.123,34.772,32.839,33.235,97.438,19.05,11.99,715.1,60.58,1160,-51.14,16.13,,,,16.816,7.611,8114,4057,5796,1739,1739,4782,0,580,580,0,0,2318,1159,0,0,0,1739,580,0,0,0,0,0,0,0,0,0,0,8260,3477,2319,9.8886784369,5.8141305318,3.5036035375,2.9470671016,1.57301255,0.4529926024,7.0561752841,8.153925132,9.0191798665,-4.562646,3.871,,0,5.025,0.0663057155,0.1823311854,7.7493224647,TRANSECT
NL,2000,7,19,Summer,BB11,BB,49.683,-50.017,604,8.503,3.573,3.825,0.631,28.707,34.844,33.244,39.49,0,46.88,164.36,765.38,229.52,1332.84,-68.58,20.92,,,,25.134,7.532,31877,15649,9273,4057,580,1195,0,2318,0,0,0,1159,118,0,0,580,1739,580,0,0,0,0,0,0,0,0,0,0,5832,1277,2899,11.016265697,6.4035741979,3.6760474753,3.8475911453,1.8690617,0.6254365402,7.7484600239,7.152268856,8.6711152737,2.413575,4.456,6.3630281035,0,4.678,0.0092605898,0.0190800083,7.7493224647,TRANSECT
NL,2000,7,19,Summer,BB12,BB,49.85,-49.5,1358,9.036,3.338,6.277,3.256,828.382,34.856,33.754,40.315,0,143.01,76.63,759.64,215.96,1464.61,-130.24,23.51,,,,31.244,7.742,4057,1739,1739,2318,1159,5796,0,0,0,0,0,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9273,580,0,9.1955312563,7.2137683081,3.6967236081,4.9629145579,1.90810895,0.6461126731,,6.3630281035,9.1348622308,20.437912,9.533,,0,2.759,0.0689552594,0.3448357925,0,TRANSECT
NL,2000,7,27,Summer,BI03,BI,57.25,-60.683,215,5.388,-0.916,1.673,-1.187,102.646,33.074,31.974,23.2,190.701,,,,,,,,,,,26.859,7.227,1159,0,0,0,0,580,0,2318,1739,580,0,1159,543,0,0,580,580,0,0,0,0,0,0,0,0,0,0,0,580,1702,1160,7.0553128433,5.3706380281,3.1441522787,,1.098056,0.0935413436,8.4418228844,7.4395593091,6.3630281035,-1.985851,0.486,6.3630281035,0,3.715,0,0.3335250144,6.3647507569,TRANSECT
NL,2000,7,27,Summer,BI04,BI,57.38,-60.25,198,5.885,-0.434,1.477,-1.224,39.286,33.54,32.156,30.319,161.471,,,,,,,,,,,38.623,7.879,0,290,0,1449,1449,1159,0,1159,290,290,0,1739,290,0,290,580,4347,1449,290,0,0,0,0,0,0,0,0,0,4057,2029,6666,7.4610655144,5.2882670307,3.4117745787,,1.43499827,0.3611636436,7.4610655144,7.6152983398,8.3081990632,-1.807848,0.253,6.7684932116,0,4.408,0.3333333333,0.2666206579,8.7139106285,TRANSECT
NL,2000,7,27,Summer,BI05,BI,57.517,-59.817,166,5.889,-0.493,1.833,-1.171,43.874,33.445,32.061,32.662,138.254,,,,,,,,,,,35.17,7.789,869,290,290,580,580,1159,0,580,580,290,580,0,711,0,0,0,580,290,0,0,0,0,0,0,0,0,0,0,2319,1291,870,7.6152983398,5.1119877884,3.4862123227,,1.54589246,0.4356013876,7.2793188354,7.1631723908,7.7488913373,-2.146443,0.662,,0,4.056,0.1539278132,0.3075902335,6.7696419769,TRANSECT
NL,2000,7,27,Summer,BI07,BI,57.643,-59.383,615,3.985,4.144,1.044,-0.627,35.771,34.85,32.843,15.228,172.65,,,,,,,,,,,20.281,8.305,1159,1739,1159,2318,1739,1340,0,290,0,0,290,1159,290,0,0,290,1739,0,0,0,0,0,0,0,0,0,0,0,5397,1739,2029,8.76013937,6.4216222678,2.7231358385,,0.72074124,-0.327475097,5.669880923,7.4610655144,8.5935985226,-0.654588,0.417,5.669880923,0,2.941,0.1839433044,0.1417389465,7.4616403922,TRANSECT
NL,2000,7,26,Summer,BI09,BI,57.883,-58.583,2288,7.631,3.481,5.652,3.457,186.355,34.884,34.101,17.578,0,,,,,,,,,,,31.908,7.172,3478,1739,0,2318,15649,2463,0,0,0,0,0,580,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20430,1160,0,8.9273141111,7.7354333525,2.8666481201,,0.83196674,-0.183962815,,7.0561752841,9.9247596878,19.538964,9.109,,0,1.979,0.6101688307,0.0960346239,0,TRANSECT
NL,2000,7,16,Summer,FC14,FC,47,-47.5,214,10.359,2.107,4.425,-0.816,67.062,34.291,32.71,36.481,103.435,14.25,22.69,817.76,25.69,1038.89,-3.46,52.78,,,,27.03,7.741,38832,11592,580,0,0,18,0,580,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,10.83965934,5.365976015,3.5967915771,2.6567569067,1.72664573,0.546180642,7.0561752841,,2.8903717579,-3.6108,3.609,,0,5.934,0,0.000352789,0,TRANSECT
NL,2000,7,16,Summer,FC17,FC,47,-47.017,1152,10.16,3.467,3.826,-0.471,40.631,34.866,33.098,39.072,65.402,171.83,24.56,660.76,109.34,1237.27,-82.73,55.27,,,,44.268,7.634,39991,26081,2898,580,580,5796,0,0,0,0,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6956,580,0,11.149801197,7.0492548413,3.6654060979,5.146505616,1.84927776,0.6147951629,,6.3630281035,8.8473598755,-1.802046,3.355,,0,6.334,0.0076390169,0.0763374865,0,TRANSECT
NL,2000,7,17,Summer,FC21,FC,47,-46.017,304,10.664,4.047,8.044,2.671,57.521,34.843,33.285,30.837,0,73.01,20.41,667.05,14.61,1196.35,6.16,29.95,,,,35.3,7.117,1159,0,0,5216,1739,2391,0,0,0,0,0,4057,281,0,0,0,1159,1159,0,0,0,0,0,0,0,0,0,0,9346,4338,2318,8.76013937,5.7170277014,3.4287152677,4.2905964181,1.45951521,0.3781043326,,8.3751686914,9.1427037233,21.485524,10.715,,0,2.62,0.1655402189,0.227605902,7.7488913373,TRANSECT
NL,2000,7,17,Summer,FC24,FC,47,-45.213,165,13.041,3.639,9.917,3.347,130.377,34.357,33.424,32.293,0,65.67,31.4,558.28,9.05,939.76,22.3,35.35,,,,36.535,6.794,3478,1159,0,3478,9273,299,0,0,0,0,1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13050,1159,0,9.0014694799,5.1059454739,3.4748504885,4.1846422002,1.52842769,0.4242395534,,7.0553128433,9.4765434128,33.192199,13.264,,0,3.124,0.524283372,0.0169050715,0,TRANSECT
NL,2000,7,17,Summer,FC31,FC,47,-43.833,562,12,3.583,7.379,2.544,58.787,34.852,33.563,44.7,0,48.89,49.55,809.45,149.36,1445.63,-101.94,22.55,,,,28.577,7.133,580,0,1159,26081,1159,2463,0,0,0,0,1159,0,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29703,1739,0,10.233510465,6.3315018499,3.7999735016,3.8895728766,2.115651,0.7493625666,,7.4610655144,10.29900333,18.772176,9.923,,0,4.621,0.0368615228,0.0783347115,0,TRANSECT
NL,2000,7,18,Summer,FC35,FC,47,-43,3635,13.916,3.447,10.462,3.249,214.632,34.868,33.587,34.961,0,101.26,32.08,557.05,8.04,1026.93,24.34,19.65,,,,35.88,6.733,6955,1159,0,19706,10433,2391,0,0,0,0,0,1159,0,0,0,1159,0,0,0,0,0,0,0,0,0,0,0,0,32530,1159,1159,10.233510465,8.19836439,3.5542331545,4.6176914665,1.65470413,0.5036222194,,7.0553128433,10.389918019,33.991038,13.711,7.0553128433,0,3.454,0.2566922547,0.0588278713,0,TRANSECT
NL,2000,7,25,Summer,MB02,MB,55.25,-58.437,236,9.508,-0.711,2.214,-1.412,90.761,33.375,31.916,78.457,207.829,,,,,,,,,,,45.78,8.228,290,580,290,1449,290,580,0,1159,290,1159,290,2318,290,0,0,869,0,580,580,0,0,0,0,0,0,0,0,0,2319,2898,2029,7.8667222851,5.463831805,4.362550704,,3.71336981,1.3119397689,7.866338923,7.9717761229,7.7488913373,-3.126168,0.802,6.7673431253,0,7.294,0.0833572866,0.1667145732,7.0570369817,TRANSECT
NL,2000,7,25,Summer,MB04,MB,55.372,-58.145,191,5.881,-1.144,1.229,-1.516,83.893,33.013,31.996,29.666,161.786,,,,,,,,,,,52.77,8.395,2318,580,580,2898,0,580,0,12751,4637,4057,580,580,281,0,0,0,580,580,0,0,0,0,0,0,0,0,0,0,3478,1441,1160,8.7602962205,5.252273428,3.3900016089,,1.40409178,0.3393906738,9.973246797,7.273092596,8.1542126949,-1.863164,-0.287,,0,4.652,0,0.0833812536,7.0570369817,TRANSECT
